slug,name,twitter-url
flavin-baking,Flavin baking,https://twitter.com/Sagebpffin
shia-quran-academy,Shia Quran Academy,https://twitter.com/MuntazirAcademy
common_planet1,Common Planet,https://twitter.com/Common_Planet
delphifan-blog-comunity,Delphifan Blog Comunity,https://twitter.com/DelphiFan
maucariapadotcom,MauCariApa.com,https://twitter.com/maucariapacom
civictechwr,CivicTechWR,https://twitter.com/civictechwr
fun-with-forms,Fun with forms,https://twitter.com/funwithforms
xtremepentest,xtremepentest,https://twitter.com/xtremepentest
pigeonposse,PigeonPosse Collective,https://twitter.com/pigeonposse_
khoahoclaptrinh,khoahoclaptrinh,https://twitter.com/khanhnam99
maciekpalmowski,Maciek Palmowski,https://twitter.com/palmiak_fp
realyoungchief,youngchief btw ツ,https://twitter.com/YoungChiefBTW
furrybot,Furry Bot & Co,https://twitter.com/DiscordFurryBot
general-programming,#general-programming,https://twitter.com/genprogbot
yum-bun-x-eat-or-heat,Lisa Meyer,https://twitter.com/yum_bun
wwcodetoronto,WWCode Toronto,https://twitter.com/WomenWhoCodeTO
granniksours,GrannikSours,https://twitter.com/Grannik2
oc-shopaholic,Shopaholic,https://twitter.com/oc_shopaholic
openhealthhub,openhealthhub,https://twitter.com/open_health_hub
soon,Something Out Of Nothing,https://twitter.com/paidfromtrades
esmailelbob,Esmail EL BoB,https://twitter.com/esmailelbob
gitthermal,Thermal,https://twitter.com/gitthermal
flatpack-2021,Flatpack 2021,https://twitter.com/flatpackdemoc
fnbjlm,Food Not Bombs Jerusalem,https://twitter.com/TutimJLM
boston-wordpress,Boston WordPress,https://twitter.com/bostonwp
shibachain,ShibaChain,https://twitter.com/Shiba_Chain
thehumanrightseffort,The Human Rights Effort,https://twitter.com/TheHReffort
fordham-graduate-worker-aid-collective,Graduate Worker Aid Collective - Fordham University,https://twitter.com/FordhamGSW
code-for-anchorage,Code for Anchorage,https://codeforanc/
socios-linux,SociOS Linux,https://twitter.com/SociOSLinux
hadronepoch,Hadron Epoch,https://twitter.com/Hadronepoch
kapuhuna1,Kapuhuna LLC,https://twitter.com/Kapuhuna
community-on-the-frontline,Community on the Frontline,https://twitter.com/cotfrontline
netbeans,Friends of Apache NetBeans,https://twitter.com/netbeans
cnnr,Conseil National de la Nouvelle Resistance,https://twitter.com/CNNR2020
longnowldn,Long Now London,https://twitter.com/longnowldn
geoengtechel1,Enrico Lazzara,https://twitter.com/geoengtechel
wds-atx,WDS ATX,https://twitter.com/ATXForest
assegai,AssegaiPHP,https://twitter.com/assegaiphp
bestaucasinosonline,BestAuCasinosOnline,https://twitter.com/bestaucasinos
soakp,SOAKP (Secure OpenAI Key Proxy),https://twitter.com/lehcode
jasonschneider-net,jasonschneider.net,https://twitter.com/KidChivalrous
codecareer,CodeCareer.io,https://twitter.com/GitCodeCareer
qyto,QYTO Japan,https://twitter.com/_Qyto_
common-resource,Common Resource,https://twitter.com/commonresource
tephlon-academy,Tephlon Academy,https://twitter.com/tephlondude
berlin-neighborhood,Berlin Neighborhood,https://twitter.com/znarf
pgenpod,Perfectly Generic Podcast,https://twitter.com/pgenpod
zero-waste-map-app,Zero Waste Map App,https://twitter.com/zerowastemap
everful,Everful,https://twitter.com/everful
onlinejudge,Online Judge,https://twitter.com/online_judge
alexwalker2271,Alex Walker,https://x.com/_skittlls
aidfoothills,Foothills Mutual Aid Collective,https://twitter.com/aidfoothills
slowloris,Slowloris,https://twitter.com/0xGKBRK
dlya-zhizni,Для жизни,https://twitter.com/efXVuUtZevOMMZ7
moneto,Moneto,https://twitter.com/Monetoapp
openarchive,OpenArchive,https://twitter.com/Open_Archive
open-economy-data-model,Open Banking/Open Finance Ecosystem Data Model,https://twitter.com/mgboydcom
activistasxsl,Mujeres Activistas por el Software Libre,https://twitter.com/activistassl
birlesikalan,Birleşik Alan,https://twitter.com/BerkeGuleryuz
logseq,Logseq,https://twitter.com/logseq
dim,Destiny Item Manager,https://twitter.com/ThisIsDIM
phpfoundation,PHP Foundation,https://twitter.com/ThePHPF
webpack,webpack,https://twitter.com/webpack
ankidroid,AnkiDroid,https://twitter.com/ankidroid
darkreader,Dark Reader,https://twitter.com/darkreaderapp
generator-jhipster,JHipster,https://twitter.com/jhipster
babel,Babel,https://twitter.com/babeljs
nest,nest,https://twitter.com/nestframework
socketio,socket.io,https://twitter.com/SocketIO
qubes-os,Qubes OS,https://twitter.com/QubesOS
jellyfin,Jellyfin,https://twitter.com/jellyfin
1kproject,1k Project for Ukraine,https://twitter.com/1kprojectorg
flybywire,FlyByWire Simulations,https://twitter.com/flybywiresim
swiper,Swiper,https://twitter.com/nolimits4web
date-fns,date-fns,https://twitter.com/date_fns
chicago-community-jail-support,Chicago Community Jail Support **please look at description to head to our new fiscal sponsor platform**,https://twitter.com/ChiCommunityJS
vuejs,vue,https://twitter.com/vuejs
playframework,Play Framework,https://twitter.com/playframework
nixos,The NixOS Foundation,https://twitter.com/nixos_org
obsproject,Open Broadcaster Software,https://twitter.com/obsproject
svelte,Svelte,https://twitter.com/sveltejs
manjaro,manjaro,https://twitter.com/ManjaroLinux
transaidcymru,Trans Aid Cymru,https://twitter.com/transaidcymru
jest,Jest,https://twitter.com/jestjs_
eslint,ESLint,https://twitter.com/geteslint
bootstrap-vue,BootstrapVue,https://twitter.com/BootstrapVue
ward-2-mutual-aid,Ward 2 Mutual Aid,https://twitter.com/ward2mutualaid
streetmix,Streetmix,https://twitter.com/streetmix
bower,Bower,https://twitter.com/bower
rust-analyzer,Ferrous Systems Open Source Collective for rust-analyzer,https://twitter.com/rust_analyzer
openaddresses,OpenAddresses,https://twitter.com/openaddr
crystal-lang,Crystal Language,https://twitter.com/CrystalLanguage
linuxserver,LinuxServer,https://twitter.com/linuxserverio
mpls-northside-mutual-aid,Minneapolis Northside Mutual Aid,https://twitter.com/nnmutualaid
ionide,Ionide,https://twitter.com/IonideProject
communitykitchenmpls,Community Kitchen MPLS,https://twitter.com/commkitchenmpls
nuxtjs,Nuxt,https://twitter.nuxt.dev/
scientist-rebellion,Scientist Rebellion,https://twitter.com/ScientistRebel1
letztegenerationat,Letzte Generation Österreich,https://twitter.com/letztegenAT
nodemon,nodemon,https://twitter.com/rem
ridgewood-mutual-aid-project,Ridgewood Mutual Aid Project,https://twitter.com/RidgewdTenantsU
lewishamdonationhub,Lewisham Donation Hub,https://twitter.com/HubLewisham
lucee,Lucee,https://twitter.com/lucee_server
xr-belgium,XR Belgium,https://twitter.com/XR_Belgium
endeavouros,EndeavourOS,https://twitter.com/OsEndeavour
cambridge-community-kitchen,Cambridge Community Kitchen,https://twitter.com/CamCommunity
fody,Fody,https://twitter.com/FodyProject
mui-org,MUI org,https://twitter.com/MUI_hq
liberi-oltre2,Liberi Oltre ,https://twitter.com/liberioltre
prettier,Prettier,https://twitter.com/PrettierCode
mastodon,Mastodon,https://twitter.com/MastodonProject
dulf,DULF,https://twitter.com/DULFBC
aurelia,Aurelia,https://twitter.com/AureliaEffect
framework7,Framework7,https://twitter.com/framework7io
abqfreefridge,ABQ Free Fridge,https://twitter.com/AbqFreeFridge
gitea,Gitea,https://twitter.com/giteaio
stellarium,Stellarium,https://twitter.com/StellariumDev
bootstrap-table,bootstrap-table,https://twitter.com/wenzhixin2010
newhamsolidarityfund,Newham Solidarity Fund,https://twitter.com/NewhamSFund
cadsketcher,CAD Sketcher,https://twitter.com/CADsketcher
spyder,Spyder IDE,https://twitter.com/Spyder_IDE
swgr,SWG Restoration,https://twitter.com/SWGRestoration
dokku,Dokku,https://twitter.com/dokku
mongoose,Mongoose.js,https://twitter.com/mongoosejs
storybook,Storybook,https://twitter.com/storybookjs
animal-behaviour-collective,Animal Behaviour Collective,https://twitter.com/ABCmicrogrants
fnb_raleigh,Food Not Bombs Raleigh,https://twitter.com/fnb_raleigh
bhumisparsha,Bhumisparsha,https://twitter.com/bhumisparshaorg
emmet,Emmet,https://twitter.com/emmetio
parcel,Parcel,https://twitter.com/parceljs
handsoffuhuru,Hands Off Uhuru! Hands Off Africa! Defense Campaign,https://twitter.com/handsoffuhuru
vuetify,Vuetify,https://twitter.com/zeroskillz
se15-community-fund,SE15 Community Fund,https://twitter.com/se15cf
webform,Webform module for Drupal,https://twitter.com/jrockowitz
cambridgesolidarityfund,Cambridge Solidarity Fund,https://twitter.com/SolidarityCam
typeorm,TypeORM,https://twitter.com/typeormjs
nerves-project,Nerves Project,https://twitter.com/nervesproject
hpsolidaritynetwork,Humboldt Park Solidarity Network,https://twitter.com/hpsolidarity
opensourcebim,IfcOpenShell,https://twitter.com/BonsaiBIM
tauri,Tauri Apps,https://twitter.com/TauriApps
lambethmutualaid,Lambeth Mutual Aid Fund,https://twitter.com/lambethMAF
denvercommunityfridges,Denver Community Fridges,https://twitter.com/denver_fridge
openipc,OpenIPC,https://twitter.com/openipc
arthurs-hill-solidarity-fund,Arthur's Hill Solidarity Fund,https://twitter.com/NCLMutualAid
papermc,PaperMC,https://twitter.com/PaperPowered
preact,Preact,https://twitter.com/preactjs
librenms,LibreNMS,https://twitter.com/LibreNMS
vapor,Vapor,https://twitter.com/codevapor
manjaro-us,manjaro (US),https://twitter.com/ManjaroLinux
grav,Grav,https://twitter.com/getgrav
sinon,sinon,https://twitter.com/sinon_js
jadedforum,Jaded Forum,https://twitter.com/jadedforum
deep-adaptation-forum,Deep Adaptation Forum,https://twitter.com/deepadaptation
theodinproject,The Odin Project,https://twitter.com/theodinproject
chakra-ui,Chakra UI,https://twitter.com/chakra_ui
kivy,Kivy,https://twitter.com/kivyframework
bap,The Black Alliance for Peace,https://twitter.com/Blacks4Peace
koin,koin,https://twitter.com/insertkoin_io
keepassxc,KeePassXC,https://twitter.com/KeePassXC
wikijs,Wiki.js,https://twitter.com/requarks
veloren,Veloren,https://twitter.com/velorenproject
keeweb,KeeWeb,https://twitter.com/kee_web
sanctuarysupplydepot,SanctuarySupplyDepot,https://twitter.com/SupplyDepotMPLS
friends-of-groovy,Friends of Apache Groovy,https://twitter.com/FriendsOfGroovy
sotonsocialaid,Southampton Social Aid Group,https://twitter.com/SotonSocialAid
rumah,Raleigh United Mutual Aid Hub (RUMAH),https://twitter.com/RUMAH_raleigh
tosdr,Terms of Service; Didn’t Read,https://twitter.com/ToSDR
ciderapp,Cider Collective,https://twitter.com/UseCider
bootstrap,Bootstrap,https://twitter.com/getbootstrap
homebrew,Homebrew,https://twitter.com/MacHomebrew
parse-server,Parse Platform,https://twitter.com/ParsePlatform
meet-coop,Meet.coop,https://twitter.com/MeetdotCoop
food-not-cops,Food Not Cops,https://twitter.com/btvcopwatch
typelevel,Typelevel,https://twitter.com/typelevel
shields,shields.io,https://twitter.com/Shields_io
servo,Servo,https://twitter.com/ServoDev
omnivore,Omnivore,https://twitter.com/OmnivoreApp
rollup,Rollup,https://twitter.com/rollupjs
jekyll,Jekyll,https://twitter.com/jekyllrb
solid,SolidJS,https://twitter.com/solid_js
assemblyscript,AssemblyScript,https://twitter.com/AssemblyScript
typescript-eslint,typescript-eslint,https://twitter.com/tseslint
astrodotbuild,Astro,https://twitter.com/astrodotbuild
fider,Fider,https://twitter.com/getfider
farmos,farmOS,https://twitter.com/farmOSorg
rebelion-cientifica-sr-spain,Rebelión Científica (SR Spain),https://twitter.com/EsRebelCientif
blacktransfoundation,Black Trans Foundation,https://twitter.com/BlackTransUK
xr-spainn,XR SPAIN,https://twitter.com/esXrebellion
revanced,ReVanced,https://revanced.app/twitter
asciidoctor,Asciidoctor,https://twitter.com/asciidoctor
microsolidarity,Microsolidarity,https://twitter.com/micro_solid
phalcon,phalcon,https://twitter.com/phalconphp
modern-web,Modern Web,https://twitter.com/modern_web_dev
opensourcedesign,Open Source Design,https://twitter.com/opensrcdesign
pnpm,pnpm,https://twitter.com/pnpmjs
futurovegetal-resistencia,Futuro Vegetal - Caja de Resistencia,https://twitter.com/FuturoVegetal
octobox,Octobox,https://twitter.com/octoboxio
meshtastic,Meshtastic,https://x.com/themeshtastic
the-love-fridge,The Love Fridge,https://twitter.com/TheLoveFridge
laradock,Laradock,https://twitter.com/Mahmoud_Zalt
ngrx,ngrx,https://twitter.com/ngrx_io
gulpjs,gulp,https://twitter.com/gulpjs
regolith,Regolith,https://twitter.com/RegolithL
swc,swc,https://twitter.com/swc_rs
ponyc,Pony,https://twitter.com/ponylang
grapesjs,GrapesJS,https://twitter.com/grapesjs
offensiveeco,L'Offensive,https://twitter.com/OffensiveEco
mutual-interest-media,Mutual Interest Media,https://twitter.com/mutualnterest
hope-fridge,Hope Fridge,https://twitter.com/hopefridge
openapi_generator,OpenAPI Generator,https://twitter.com/oas_generator
solidus,Solidus,https://twitter.com/SolidusIO
stride3d,Stride Game Engine,https://twitter.com/stridedotnet
pixijs,PixiJS - The HTML5 Creation Engine.,https://twitter.com/PixiJS
fffita,Fridays For Future Italia,https://twitter.com/fffitalia
wwcode,Women Who Code,https://twitter.com/wwcode
de-kat,"Thomas ""De Kat"" Goorden",https://twitter.com/tgoorden
publii,Publii,https://twitter.com/GetPublii
mautic,Mautic,https://twitter.com/MauticCommunity
libreelec,LibreELEC,https://twitter.com/LibreELEC
siduction-eu,siduction (EU),https://twitter.com/siductionlinux
freedom-street-health,Freedom Street Health,https://twitter.com/FreedomStHealth
antennapod,AntennaPod,https://twitter.com/AntennaPod
tidalcycles,TidalCycles,https://twitter.com/tidalcycles
typegraphql,TypeGraphQL,https://twitter.com/typegraphql
climateaction-tech,ClimateAction.tech,https://twitter.com/climateActTech
emacs-lsp,Emacs Language Server Protocol Client,https://twitter.com/yonchovski
lwjgl,LWJGL,https://twitter.com/LWJGL
courtbouillon,CourtBouillon,https://twitter.com/BouillonCourt
sixlabors,Six Labors,https://twitter.com/SixLabors
electron,electron,https://twitter.com/electronjs
celery,Celery,https://twitter.com/auvipy
sindresorhus,Sindre Sorhus,https://twitter.com/sindresorhus
intellij-rainbow-brackets,Intellij Rainbow Brackets,https://twitter.com/izhangzhihao
caprover,CapRover,https://twitter.com/cap_rover
mixxx,Mixxx DJ Software,https://twitter.com/mixxxdj
libreops,LibreOps,https://twitter.com/libreops
interruptorpt,Interruptor,https://twitter.com/InterruptorPt
cooperation-tulsa,Cooperation Tulsa,https://twitter.com/CoopTulsaOK
cyclejs,Cycle.js,https://twitter.com/cyclejs
little-read-books,Little Read Books,https://twitter.com/littlereadbooks
dlang,dlang,https://twitter.com/D_Programming
freecad,FreeCAD,https://twitter.com/FreeCADNews
editorjs,Editor.js,https://twitter.com/codex_team
ancientbeast,Ancient Beast 🐺,https://twitter.com/AncientBeast
unified,unified,https://twitter.com/unifiedjs
openscad,OpenSCAD,https://twitter.com/openscad
elswicksolidarityfund,Elswick Solidarity Fund,https://twitter.com/NCLMutualAid
reactiveui,ReactiveUI,https://twitter.com/reactivexui
lastreetcare,LA Street Care,https://twitter.com/lastreetcare
red-hook-bk-mutual-aid,Red Hook Mutual Aid,https://twitter.com/hook_aid
nativescript,NativeScript,https://twitter.com/NativeScript
web-scrobbler,Web Scrobbler,https://twitter.com/web_scrobbler
atx-mental-health-fund,ATX Mental Health Fund,https://twitter.com/ATX_mhfund
weg-li,weg.li,https://twitter.com/weg_li
the-gleaners,The Gleaners,https://twitter.com/gleaners_cafe
xrpl-adopt-a-node,XRPL Labs: Adopt an XRP Ledger node,https://twitter.com/XRPLLabs
wpbmutualaid,Wicker Park Bucktown Mutual Aid,https://twitter.com/WPBMutualAid
south-bronx-mutual-aid,South Bronx Mutual Aid,https://twitter.com/SBXMutualAid
osarch,OSArch - Open Source in AEC,https://twitter.com/OSArchOrg
goreleaser,goreleaser,https://twitter.com/GoReleaser
warzone2100,Warzone 2100,https://twitter.com/Warzone_2100
husky,Husky,https://twitter.com/typicode
spec,Sustainable Progress and Equality Collective (SPEC),https://twitter.com/specollective
cocnvim,Coc.nvim,https://twitter.com/chemzqm
postcss,PostCSS and Autoprefixer,https://twitter.com/postcss
the-a11y-project,The A11Y Project,https://twitter.com/A11YProject
scientifiques-en-rebellion,Scientifiques en rébellion,https://twitter.com/SciRebFr
react-hook-form,React Hook Form,https://twitter.com/HookForm
rockymountainmutualaid,Rocky Mountain Mutual Aid Network (RMMAN),https://twitter.com/rmmutualaid
schoolsabc,Schools ABC,https://twitter.com/Schools_ABC
mudblazor,MudBlazor,https://twitter.com/MudBlazor
turf,TurfJS,https://twitter.com/turfjs
signalk,Signal K,https://twitter.com/signalk_
glasgow-mutual-aid,Glasgow Mutual Aid,https://twitter.com/GlsgwMutualAid
asyncapi,AsyncAPI Initiative,https://twitter.com/AsyncAPISpec
palms-unhoused-mutual-aid,Palms Unhoused Mutual Aid,https://twitter.com/ndindi
sovereign-bodies-institute,Sovereign Bodies Institute,https://twitter.com/safensovereign
pug,pug,https://twitter.com/pug_js
gsocnyu,Hardship Solidarity Fund supporting NYU Student Workers,https://twitter.com/gsocuaw
localstack,LocalStack,https://twitter.com/_localstack
xfce,Xfce,https://twitter.com/xfceofficial
pytest,pytest,https://twitter.com/pytestdotorg
mvvmcross,MvvmCross,https://twitter.com/MvvmCross
prismlauncher,Prism Launcher,https://prismlauncher.org/twitter
evanston-fight-for-black-lives,Evanston Fight for Black Lives,https://twitter.com/Efblives
icosa,Icosa Foundation,https://twitter.com/icosafoundation
php_codesniffer,PHP CodeSniffer,https://twitter.com/php_codesniffer
rvm,RVM,https://twitter.com/rvm_io
react-three-fiber,react-three-fiber,https://twitter.com/0xca0a
ddosecrets,Distributed Denial of Secrets,https://twitter.com/blue_leaks
webdriverio,WebdriverIO,https://twitter.com/webdriverio
react-spring,react-spring,https://twitter.com/_josh_ellis_
stylelint,Stylelint,https://twitter.com/stylelint
code-for-venezuela,Code for Venezuela,https://twitter.com/code4venezuela
agora,Agora,https://twitter.com/agora_brussels
ccxt,CCXT,https://twitter.com/ccxt_official
concatenate,Concatenate Conference,https://twitter.com/ConcatenateConf
browserslist,Browserslist,https://twitter.com/browserslist
sb-mutual-aid-care-club,South Bay Mutual Aid and Care Club,https://twitter.com/sbmacareclub
privacyguides,Privacy Guides,https://twitter.com/privacy_guides
bettermediauk,Better Media,https://twitter.com/bettermediauk
react-router,React Router,https://twitter.com/ReactTraining
simplytestme,SimplyTest.me,https://twitter.com/simplytestme
ariakit,Ariakit,https://twitter.com/ariakitjs
bookwyrm,Bookwyrm,https://twitter.com/BookWyrmSocial
pmndrs,pmndrs,https://twitter.com/pmndrs
cncnet,CnCNet,https://twitter.com/cncnetofficial
lambda-island,Lambda Island Open Source,https://twitter.com/lambdaisland
tiddlywiki,TiddlyWiki,https://twitter.com/TiddlyWiki
jmonkeyengine,jMonkeyEngine,https://twitter.com/jmonkeyengine
nock,nock,https://twitter.com/nodenock
ssftx,Sueños Sin Fronteras,https://twitter.com/SSFTexas
betterstreetschicago,Better Streets Chicago,https://twitter.com/chi_streets
hexxagon,Hexxagon,https://twitter.com/hexxagon_io
firo,Firo,https://twitter.com/firoorg
jss,JSS,https://twitter.com/oleg008
thetorproject,The Tor Project,https://twitter.com/torproject
json-schema,JSON Schema,https://twitter.com/jsonschema
archiveteam,Archive Team,https://twitter.com/ArchiveBot
nanoframework,.NET nanoFramework,https://twitter.com/nanoFramework
compost,COMPOST,https://twitter.com/COMPOSTmag
sucho,Saving Ukrainian Cultural Heritage Online,https://twitter.com/sucho_org
stc,stc,https://twitter.com/dudy_kr
melpa,MELPA,https://twitter.com/melpa_emacs
yew,Yew,https://twitter.com/yewstack
fxma,Fairfax Mutual Aid,https://twitter.com/fxma_la
selfdefined,Self Defined,https://twitter.com/SelfDefinedApp
verdaccio,verdaccio,https://twitter.com/verdaccio_npm
ccc33chicago,Community Care Collective - 33rd Ward,https://www.twitter.com/ccc33chicago
ohmyzsh,Oh My Zsh,https://twitter.com/ohmyzsh
enspiral-europe,Enspiral Europe,https://twitter.com/enspiral
orthanc,Orthanc,https://twitter.com/orthancserver
srs-server,SRS,https://twitter.com/srs_server
cooperation-birmingham,🌈 Cooperation Birmingham 💖,https://twitter.com/coopbrum
strapi,Strapi,https://twitter.com/strapijs
tabulapdf,Tabula,https://twitter.com/TabulaPDF
xr-lyon,XR Lyon,https://twitter.com/xr_lyon
flowlab,FLOWLab,https://twitter.com/FLOWLab5
yeoman,Yeoman,https://twitter.com/yeoman
simplex-chat,SimpleX Chat,https://twitter.com/SimplexChat
cooperation-town,Cooperation Town,https://twitter.com/CooperationTown
zmkfirmware,ZMK Firmware,https://twitter.com/ZMKFirmware
sous-chefs,Sous-Chefs,https://twitter.com/souschefsorg
spotube,Spotube,https://twitter.com/KrTirtho
chillicream,ChilliCream,https://twitter.com/Chilli_Cream
openemr,OpenEMR,https://twitter.com/openemr
hapijs,hapijs,https://twitter.com/hapijs
openlayers,openlayers,https://twitter.com/openlayers
code-for-philly,Code for Philly,https://twitter.com/CodeForPhilly
london-clojurians,London Clojurians,https://twitter.com/ldnclj
emberjs,Ember.js,https://twitter.com/emberjs
premake,Premake,https://twitter.com/premakeapp
clipto,Clipto - Your personal writing companion,https://twitter.com/CliptoPro
ajv,Ajv,https://twitter.com/epoberezkin
huntr,huntr,https://twitter.com/huntrdev
geysermc,GeyserMC,https://twitter.com/geyser_mc
webbed-briefs,Webbed Briefs,https://twitter.com/heydonworks
healthforxr,Health for XR,https://twitter.com/DoctorsXr
happenfilms,Happen Films,https://twitter.com/happenfilms
docusaurus,Docusaurus,https://twitter.com/docusaurus
modx,MODX,https://twitter.com/modx
peercoin,Peercoin,https://twitter.com/peercoinPPC
hack-portland,Hack Portland,https://twitter.com/hackportland
yarnpkg,Yarn,https://twitter.com/yarnpkg
universalviewer,universalviewer,https://twitter.com/universalviewer
piratpartiet,Piratpartiet,https://twitter.com/piratpartiet
wwc,The Womanist Working Collective,https://twitter.com/Womanist_Philly
natives-in-tech,Natives in Tech,https://twitter.com/nativesintech
hydra-synth,hydra community fund,https://twitter.com/_ojack_
ant-design,Ant Design,https://twitter.com/AntDesignUI
crowbartools,CrowbarTools,https://twitter.com/FirebotApp
culture-ric,Culture-RIC,https://twitter.com/CultureRic
nextauth,Auth.js,https://twitter.com/nextauthjs
ethical-source,The Organization for Ethical Source,https://twitter.com/EthicalOSS
enablefund,The e-NABLE Fund,https://twitter.com/JonSchull
task,Task,https://x.com/taskfiledev/
riot,Riot.js,https://twitter.com/riotjs_
swop-chi,SWOP Chi,https://twitter.com/swopchicago
altair,Altair GraphQL Client,https://twitter.com/AltairGraphQL
ghost,Ghost,https://twitter.com/Ghost
themovingsupportproject,The Moving Support Project,https://twitter.com/MovingSupportNY
perkeep,Perkeep,https://twitter.com/PerkeepOrg
clojure-lsp,Clojure LSP,https://twitter.com/ericdallo
feathers,FeathersJS,https://twitter.com/feathersjs
fakerjs,Faker,https://twitter.com/faker_js
kivymd,KivyMD,https://twitter.com/KivyMD
openmeasures,Open Measures,https://twitter.com/Open_Measures
dhall,The Dhall Language Project,https://twitter.com/dhall_lang
osscameroon,osscameroon,https://twitter.com/osscameroon
doctrine,Doctrine,https://twitter.com/doctrineproject
ovenmediaengine,OvenMediaEngine & OvenPlayer,https://twitter.com/AirenSoft
woodpecker-ci,Woodpecker CI,https://twitter.com/woodpeckerci
orchid,Orchid for Laravel,https://twitter.com/orchid_platform
tab,Transgender Action Block,https://twitter.com/TransActionBloc
responsively,Responsively,https://twitter.com/ResponsivelyApp
wwcodeportland,WWCode Portland,https://twitter.com/WWCodePortland
space-city-ao,Space City AO,https://twitter.com/SpaceCityAO
tachyons,Tachyons,https://twitter.com/tachyons_css
echoes,ECHOES,https://twitter.com/echoesxyz
nirvati,Nirvati,https://twitter.com/runcitadel
lawnchair,Lawnchair,https://twitter.com/lawnchairapp
thpatch,Touhou Patch Center,https://twitter.com/thpatch
colour-science,Colour Science,https://twitter.com/colour_science
drupal_gin,Gin Admin Theme,https://twitter.com/saschaeggi
cljdoc,cljdoc,https://twitter.com/martinklepsch
museum-workers-speak,Museum Workers Speak,https://twitter.com/museumworkers
orbitdb,OrbitDB,https://twitter.com/orbit_db
codeceptjs,CodeceptJS,https://twitter.com/CodeceptJS
organicmaps,Organic Maps,https://twitter.com/OrganicMapsApp
amplifying-fsharp,Amplifying FSharp,https://twitter.com/amplifyfsharp
blacklivesmatteratschool,National Black Lives Matter At School,https://twitter.com/blmatschool
rom,rom,https://twitter.com/rom_rb
codenplay,CodeNPlay,https://twitter.com/CodeNPlayBE
coollabsio,coolLabs,https://twitter.com/heyandras
wechaty,Wechaty,https://twitter.com/ChatieIO
communitybridge,CommunityBridge,https://twitter.com/Free_Scholar
hylo,Hylo,https://twitter.com/hylo
zinc-community,Zinc Community,https://twitter.com/zinccooperative
drupal-recording-initiative,Drupal Recording Initiative,https://twitter.com/kevinjthull
nssc,National Shattering Silence Coalition,https://twitter.com/NSSCoalition
reconomycop,REconomistas Community of Practice,https://twitter.com/REconomyProject
monnaie-libre,Astroport,https://twitter.com/AstroportONE
researchrabbit,ResearchRabbit,https://twitter.com/rsrchrabbit
osca,Open Source Community Africa,https://twitter.com/oscafest
dat,dat ecosystem,https://twitter.com/dat_ecosystem
art_coop,Art.coop,https://twitter.com/_artcoop
remmina,Remmina,https://twitter.com/RemminaProject
biome,Biome,https://twitter.com/biomejs
our-global-moment,Our Global Moment,https://twitter.com/ourglobalmoment
sustainoss,SustainOSS,https://twitter.com/sustainoss
manjaro-uk,manjaro (UK),https://twitter.com/ManjaroLinux
distribute-aid-usa,Distribute Aid USA,https://twitter.com/DistributeAid
onestlatech,onestla.tech,https://twitter.com/onestlatech
drupal-diversity-and-inclusion,Drupal Diversity & Inclusion,https://twitter.com/drupaldiversity
piranhacms,Piranha CMS,https://twitter.com/piranhacms
nojusticenopride,No Justice No Pride,https://twitter.com/NJNP_DC
siduction-us,siduction (US),https://twitter.com/siductionlinux
super-supper-club-bristol,Super Supper Club Bristol,https://twitter.com/SuperSupBristol
degaze-tegengas,Dégaze Tegengas,https://twitter.com/TDegaze
codeception,Codeception,https://twitter.com/codeception
gbdev,gbdev,https://twitter.com/gbdev0
libsodium,libsodium,https://twitter.com/jedisct1
cprcle,Cleveland Pandemic Response,https://twitter.com/cprCLE
metacpan-core,MetaCPAN Core,https://twitter.com/metacpan
mswjs,Mock Service Worker,https://twitter.com/ApiMocking
cypressio,Cypress.io,https://twitter.com/cypress_io
julian-collective,JULIAN,https://twitter.com/Julian_crhr
catppuccin,Catppuccin,https://twitter.com/catppuccintheme
united-diversity-bridport,United Diversity Bridport,https://twitter.com/UDBridport
xmake,xmake,https://twitter.com/waruqi
naarpr,National Alliance Against Racist & Political Repression,https://twitter.com/NAARPR
a11ytalks,A11yTalks,https://twitter.com/A11YTalks
chicagosolidaritynetwork,Chicago Solidarity Network,https://twitter.com/Chiresists
omigroup,Open Metaverse Interoperability Group,https://twitter.com/open_metaverse
the-point-people,The Point People,https://twitter.com/thepointpeople
trans-aid-bristol,Trans Aid Bristol,https://twitter.com/TransAidBristol
pgmcommunity,Participatory Grantmaking Community,https://twitter.com/PGMComm
mediasoup,mediasoup,https://twitter.com/mediasoup_sfu
valley-tenants-union,Valley Tenants Union (formerly Worried About Rent),https://twitter.com/worriedabtrent
erxes,erxes Inc,https://twitter.com/ErxesHQ
cooperation-milwaukee,Cooperation Milwaukee,https://twitter.com/mke_aid
weareopen,We Are Open Projects,https://twitter.com/WeAreOpenCoop
masscode,massCode,https://twitter.com/anton_reshetov
peachcloud,PeachCloud,https://twitter.com/peachcloudorg
visjs,vis.js,https://twitter.com/visjs
girls-kick,Girls Kick,https://twitter.com/girlskicksoccer
capawesome,Capawesome,https://twitter.com/capawesomeio
y-collective,Y-Collective,https://twitter.com/kevin_jahns
quiltmc,The Quilt Project,https://twitter.com/quilt_mc
babashka,babashka,https://twitter.com/borkdude
effector,effector — business logic with ease,https://twitter.com/EffectorJS
